Id,SourceTagName,TargetTagName
"6239","prepare","prepared-statement"
"6240","cgridview","yii"
"6241","huffman-coding","huffman-code"
"6242","ember-cli-addons","ember-addon"
"6243","eventviewer","event-viewer"
"6244","ews","exchangewebservices"
"6245","exchangews","exchangewebservices"
"6246","slick-carousel","slick.js"
"6247","slick-js","slick.js"
"6250","amazon-cloudwatch-metrics","amazon-cloudwatch"
"6251","ms-graph","microsoft-graph"
"6252","azure-documentdb","azure-cosmosdb"
"6253","unity2d","unity3d"
"6254","unity5.3","unity3d"
"6255","jasper","jasper-reports"
"6258","twitter-rest-api","twitter"
"6259","twitterkit","twitter"
"6260","twitter-oauth","twitter"
"6261","linearmodels","linear-regression"
"6262","android.harware.camera2","android-camera2"
"6263","camera2","android-camera2"
"6264","aiql","ms-app-analytics"
"6268","quality-center","hp-quality-center"
"6269","ajax-form","ajaxform"
"6270","digest","hash"
"6271","dynamodb","amazon-dynamodb"
"6272","css-flexbox","flexbox"
"6273","money","currency"
"6275","aws-cognito","amazon-cognito"
"6276","first-of-type","css-selectors"
"6277","last-of-type","css-selectors"
"6278","tensorflow-gpu","tensorflow"
"6279","annotation-processor","annotation-processing"
"6281","kafka-streams","apache-kafka-streams"
"6283","charts.js","chart.js"
"6284","data-extraction","extract"
"6285","extraction","extract"
"6286","remote-notifications","push-notification"
"6289","substrings","substring"
"6290","codemirror-modes","codemirror"
"6291","non-standard-evaluation","nse"
"6292","normalisation","normalization"
"6294","ember-cp-validation","ember-cp-validations"
"6297","dict-comprehension","dictionary-comprehension"
"6298","azure-graph-api","azure-ad-graph-api"
"6300","angularjs-ng-if","angular-ng-if"
"6301","ng-if-else","angular-ng-if"
"6302","jenkins-shared-libraries","jenkins-pipeline"
"6303","hyperledger","hyperledger-fabric"
"6304","azure-directory-b2c","azure-ad-b2c"
"6307","directx-12","direct3d12"
"6308","cryptographichashfunction","cryptographic-hash-function"
"6309","vs-team-services","azure-devops"
"6310","visual-studio-team-services","azure-devops"
"6311","ui-grid","angular-ui-grid"
"6312","hana-studio","hana"
"6313","hana-sql-script","hana"
"6314","hana-xs","hana"
"6315","subdomains","subdomain"
"6316","microsoftgraph","microsoft-graph"
"6317","onedrive-api","onedrive"
"6318","variadic-parameter","variadic-functions"
"6319","variable-length-arguments","variadic-functions"
"6320","va-list","variadic-functions"
"6321","va-arg","variadic-functions"
"6322","pe","portable-executable"
"6323","wscript","wsh"
"6324","cscript","wsh"
"6325","wsf","wsh"
"6326","materializecss","materialize"
"6327","materialize-css","materialize"
"6328","materialize-js","materialize"
"6329","event-listeners","event-listener"
"6330","eventlistener","event-listener"
"6332","member-function","member-functions"
"6333","mongocsharpdriver","mongodb-.net-driver"
"6334","mongo-csharp-driver","mongodb-.net-driver"
"6335","mongodb-csharp","mongodb-.net-driver"
"6336","intellij-idea-15","intellij-15"
"6337","painless","elasticsearch-painless"
"6339","parametrized-constructor","parameterized-constructor"
"6340","emulate","emulation"
"6341","emulator","emulation"
"6342","static-function","static-functions"
"6343","objc-bridging-header","bridging-header"
"6344","configuration-files","config"
"6345","wordpress-shortcode","shortcode"
"6346","vr","virtual-reality"
"6347","osk","on-screen-keyboard"
"6348","aws-cloudformation","amazon-cloudformation"
"6349","angular2-material","angular-material2"
"6351","rails5","ruby-on-rails-5"
"6352","rds","amazon-rds"
"6353","torrent","bittorrent"
"6354","multi-monitor","multiple-monitors"
"6355","dual-monitors","multiple-monitors"
"6356","dual-monitor","multiple-monitors"
"6357","rmarkdown","r-markdown"
"6358","ef-core","entity-framework-core"
"6359","sql2016","sql-server-2016"
"6360","xcode8.3","xcode8"
"6361","xcode8.3.3","xcode8"
"6362","xcode8.3.2","xcode8"
"6363","rest-api","rest"
"6364","jasper-plugin","jasper-reports"
"6365","ui5","sapui5"
"6366","sapui","sapui5"
"6367","openui5","sapui5"
"6368","drf","django-rest-framework"
"6369","bs4","beautifulsoup"
"6371","jquery-click-event","jquery-events"
"6372","azure-cognitive-services","microsoft-cognitive"
"6373","ms-dos","dos"
"6374","freedos","dos"
"6375","pc-dos","dos"
"6376","8086","x86-16"
"6377","8088","x86-16"
"6378","8087","x87"
"6379","8087cw","x87"
"6380","pentium","x86"
"6383","android-layout-xml","android-layout"
"6385","androidstudio-settings","android-studio"
"6386","share-intent","android-intent"
"6389","css-custom-properties","css-variables"
"6390","nifi","apache-nifi"
"6392","az-application-insights","azure-application-insights"
"6393","ms-application-insights","azure-application-insights"
"6394","firebase-firestore","google-cloud-firestore"
"6395","firestore","google-cloud-firestore"
"6396","firebase-functions","google-cloud-functions"
"6397","windows-azure-queues","azure-queues"
"6398","windows-azure-diagnostics","azure-diagnostics"
"6399","windows-azure-networking","azure-virtual-network"
"6400","azure-networking","azure-virtual-network"
"6401","windows-azure-pack","azure-pack"
"6402","windows-azure-connect","azure-connect"
"6403","cloud-firestore","google-cloud-firestore"
"6404","firebase-cloud-firestore","google-cloud-firestore"
"6405","chartjs-2.6.0","chart.js2"
"6406","api.ai","dialogflow"
"6408","xarray","python-xarray"
"6409","data-type-conversion","type-conversion"
"6410","wsl","windows-subsystem-for-linux"
"6411","linking-errors","linker-errors"
"6412","link-errors","linker-errors"
"6415","multiple-definitions","multiple-definition-error"
"6416","dwm-api","dwm"
"6417","laravel-5.4","laravel-5"
"6418","laravel-5.5","laravel-5"
"6419","typeconverting","type-conversion"
"6420","android-arch","android-architecture-components"
"6421","android-arch-lifecycle","android-architecture-lifecycle"
"6422","auxil-excel-add-in","invantive-control"
"6423","openlink-virtuoso","virtuoso"
"6425","ajax-request","ajax"
"6428","bluemix-appid","ibm-appid"
"6429","firebase-cloud-functions","google-cloud-functions"
"6430","carto-mobile","nutiteq"
"6431","elastic-beanstalk","amazon-elastic-beanstalk"
"6434","vue","vue.js"
"6435","unity3d-5","unity3d"
"6436","unity5","unity3d"
"6437","apache-cordova","cordova"
"6439","visualstyles","visual-styles"
"6440","aldryn","divio"
"6441","google-cloud-ml-engine","google-cloud-ml"
"6442","javaslang","vavr"
"6443","amazon-sts","aws-sts"
"6448","codeigniter-classloader","codeigniter"
"6449","codeigniter-hooks","codeigniter"
"6450","codeigniter-helpers","codeigniter"
"6451","codeigniter-upload","codeigniter"
"6452","aws-vpc","amazon-vpc"
"6453","duckduckgo-search","duckduckgo"
"6454","atlassian-stash","bitbucket-server"
"6455","atlassian-bitbucketserver","bitbucket-server"
"6456","scylladb","scylla"
"6457","jdk1.8.0","java-8"
"6458","build.gradle.kts","gradle-kotlin-dsl"
"6460","pythonnet","python.net"
"6461","visual-studio-for-mac","visual-studio-mac"
"6462","asp.net-boilerplate","aspnetboilerplate"
"6464","vs-app-center","visual-studio-app-center"
"6465","aws-redshift","amazon-redshift"
"6466","spring-config","spring"
"6467","google-plus-one","google-plus"
"6468","firebase-anonymous-authentication","firebase-authentication"
"6469","mongolab","mlab"
"6470","mayavi-mlab","mayavi.mlab"
"6471","factory-girl","factory-bot"
"6472","datapicker","datepicker"
"6473","firebase-notifications","firebase-cloud-messaging"
"6474","google-container-engine","google-kubernetes-engine"
"6475","dynamics-365-sales","dynamics-365"
"6476","xcode9.2-beta","xcode9.2"
"6477","parsexml","xml-parsing"
"6478","google-guava-cache","guava"
"6480","ibm-bluemix","ibm-cloud"
"6481","bluemix-mobile-services","ibm-mobile-services"
"6482","bluemixtools","ibm-cloud-tools"
"6483","bluemix-plugin","ibm-cloud-plugin"
"6484","osx","macos"
"6485","rnn","recurrent-neural-network"
"6486","non-printable","non-printing-characters"
"6487","validating","validation"
"6488","helix","perforce"
"6489","coinbase","coinbase-api"
"6490","gdax","gdax-api"
"6491","c++2a","c++20"
"6492","scrollwheel","mousewheel"
"6493","xmm","sse"
"6494","facebook-account-kit","account-kit"
"6495","turboc++","turbo-c++"
"6496","azure-web-app-service","azure-web-sites"
"6497","optional-arguments","optional-parameters"
"6498","dynamics-crm-365","dynamics-365"
"6499","microsoft-dynamics-webapi","dynamics-crm-webapi"
"6500","pip3","pip"
"6502","spring-jpa","spring-data-jpa"
"6506",".net-standard2.0",".net-standard-2.0"
"6508","c++1z","c++17"
"6509","apache-airflow","airflow"
"6510","vtl","apache-velocity"
"6512","asprepeater","repeater"
"6513","leaflet-r","r-leaflet"
"6514","firebase-cli","firebase-tools"
"6515","square-connect","square"
"6517","amazon-kms","aws-kms"
"6519","aws-ses","amazon-ses"
"6520","openjdk","java"
"6521","watir-classic","watir"
"6522","google-python-api","google-api-python-client"
"6523","q-lang","kdb"
"6524","dotq","kdb"
"6525","aspnet-core","asp.net-core"
"6526","owlim","graphdb"
"6527","twitter-bootstrap-4","bootstrap-4"
"6528","firebase-security-rules","firebase-security"
"6529","reasonml","reason"
"6530","word-web-addins","office-js"
"6531","outlook-web-addins","office-js"
"6533","wix.com","wixcode"
"6534","mingw64","mingw-w64"
"6535","piwik","matomo"
"6537","icarus","iverilog"
"6538","aspxgridview","gridview"
"6539","nested-repeater","repeater"
"6540","nested-gridview","gridview"
"6541","gce","google-compute-engine"
"6542","aws-athena","amazon-athena"
"6543","linq-query-syntax","linq"
"6544","ios-autolayout","autolayout"
"6545","db2400","db2-400"
"6546","radius-protocol","radius"
"6547","kronos-wfc","kronos-workforce-central"
"6549","rdfstore","triplestore"
"6550","nav","navigation"
"6551","dgrid","dojo"
"6552","fluent-entity-framework","entity-framework"
"6553","entity-framework-designer","entity-framework"
"6554","sql-to-entity-framework","entity-framework"
"6556","firewatir","watir"
"6557","phpdocumenter","phpdoc"
"6558","aws-ecs","amazon-ecs"
"6560","binder","android-binder"
"6563","softlayer","ibm-cloud-infrastructure"
"6564","d3v5","d3.js"
"6566","opencobol","gnucobol"
"6567","gnu-cobol","gnucobol"
"6568","watson-conversation","watson-assistant"
"6569","webflow-js","webflow"
"6570","webflow-css","webflow"
"6572","android-broadcastreceiver","broadcastreceiver"
"6573","openshift-client-tools","openshift"
"6574","k8s","kubernetes"
"6575","signalr-core","asp.net-core-signalr"
"6576","builtin","built-in"
"6577","linked-data-platform","linked-data"
"6578","serviceconnection","android-binder"
"6581","piping","pipe"
"6582","wearos","wear-os"
"6583","android-wear","wear-os"
"6584","navigationbar","navbar"
"6585","es2017","ecmascript-2017"
"6586","prestodb","presto"
"6587","slf4j-api","slf4j"
"6588","posix-api","posix"
"6589","javax","java"
"6590","completion","code-completion"
"6591","kotlin-generics","generics"
"6592","idiomatic","idioms"
"6593","android-studio-plugin","intellij-plugin"
"6594","react-admin","admin-on-rest"
"6598","kafka-streams-scala","apache-kafka-streams"
"6599","memory-order","memory-barriers"
"6600","rbindlist","data.table"
"6602","ifft","fft"
"6603","implicits","implicit"
"6605","factorygirl","factory-bot"
"6606","scala-implicits","implicit"
"6607","ppc","powerpc"
"6608","unique-id","uniqueidentifier"
"6609","application-lifecycle","lifecycle"
"6610","tapply","apply"
"6611","mata","stata"
"6612","uisplitview","uisplitviewcontroller"
"6613","spring-mongo","spring-mongodb"
"6614","macosmojave","macos-mojave"
"6615","hdd","hard-drive"
"6616","dat","dat-protocol"
"6617","asynchronously","asynchronous"
"6618","cognito","amazon-cognito"
"6620","spark-structured-streaming","structured-streaming"
"6622","jquery-multiselect","jquery-ui-multiselect"
"6623","jquery-filter","jquery"
"6624","jquery-effects","jquery"
"6625","code-timing","benchmarking"
"6626","spark-framework","spark-java"
"6627","pentaho-data-integration","pentaho-spoon"
"6630","tez","apache-tez"
"6632","exception-handling","exception"
"6633","argument-deduction","template-argument-deduction"
"6634","convolutional-neural-network","conv-neural-network"
"6635","emr","amazon-emr"
"6636","elastic-map-reduce","amazon-emr"
"6638","dask.distributed","dask-distributed"
"6639","aws-sns","amazon-sns"
"6640","eclipse-webtools","eclipse-wtp"
"6642","nextjs","next.js"
"6643","watson","ibm-watson"
"6644","qweb","odoo-qweb"
"6645","qweb-report","odoo-qweb"
"6647","vuetify","vuetify.js"
"6651","google-spreadsheet-api","google-sheets-api"
"6652","rational-numbers","rational-number"
"6653","visjs","vis.js"
"6654","revisions","revision"
"6655","aws-sqs","amazon-sqs"
"6656","data-visualization","visualization"
"6657","slack","slack-api"
"6658","oidc","openid-connect"
"6659","dxl","ibm-doors"
"6660","doors","ibm-doors"
"6661","function-calls","function-call"
"6662","entity-framework-core-2.1","ef-core-2.1"
"6663","firestore-rules","firebase-security"
"6665","tvp","table-valued-parameters"
"6666","stripe.js","stripe-payments"
"6667","stripe-connect","stripe-payments"
"6668","stripe.net","stripe-payments"
"6669","paypal-express","paypal"
"6670","pwa","progressive-web-apps"
"6671","check-constraint","check-constraints"
"6672","material-design-light","material-design-lite"
"6674","amazon-device-farm","aws-device-farm"
"6676","analog-digital-converter","adc"
"6677","file-moving","file-move"
"6678","android-pie","android-9.0-pie"
"6679","android-p","android-9.0-pie"
"6680","mapkitannotation","mkannotation"
"6681","mkmapviewdelegate","mkmapview"
"6682","unet","unity3d-unet"
"6683","postfix","postfix-mta"
"6684","mws","amazon-mws"
"6685","azure-blob-storage","azure-storage-blobs"
"6687","graphic","graphics"
"6691","mysqlsh","mysql"
"6692","numerical","numeric"
"6693","numerics","numeric"
"6694","ghost","ghost-blog"
"6695","android-collapsingtoolbar","android-collapsingtoolbarlayout"
"6696","collapsingtoolbarlayout","android-collapsingtoolbarlayout"
"6697","py","python"
"6698","apache-ignite","ignite"
"6699","clocks","clock"
"6700","data-stores","datastore"
"6701","uwp-community-toolkit","windows-community-toolkit"
"6702","models","model"
"6703","views","view"
"6704","controllers","controller"
"6705","connections","connection"
"6706","mappings","mapping"
"6707","clients","client"
"6708","sliders","slider"
"6709","formats","format"
"6710","chars","char"
"6711","form-authentication","forms-authentication"
"6712","words","word"
"6713","setting","settings"
"6714","scrollbars","scrollbar"
"6715","screens","screen"
"6716","labels","label"
"6717","versions","version"
"6718","overrides","overriding"
"6719","overlays","overlay"
"6720","projects","project"
"6721","lines","line"
"6722","drivers","driver"
"6723","listeners","listener"
"6724","blobs","blob"
"6725","ports","port"
"6727","tensorflow-js","tensorflow.js"
"6728","kr-c","kernighan-and-ritchie"
"6729","coordinate","coordinates"
"6730","limits","limit"
"6731","panels","panel"
"6732","handlers","handler"
"6733","contact","contacts"
"6734","defaults","default"
"6735","externals","external"
"6736","messages","message"
"6737","documents","document"
"6738","android-architecture-workmanager","android-workmanager"
"6739","digital-certificate","certificate"
"6740","javax.sound.sampled","javasound"
"6741","javax.sound.midi","javasound"
"6743","elk-stack","elastic-stack"
"6744","states","state"
"6745","feeds","feed"
"6746","parents","parent"
"6748","instances","instance"
"6749","mvcrazor","razor"
"6750","bit-fiddling","bit-manipulation"
"6751","arraycopy","arrays"
"6752","doctrine-dbal","dbal"
"6753","photos","photo"
"6754","toolbars","toolbar"
"6755","sequences","sequence"
"6756","filestreams","filestream"
"6757","profiles","profile"
"6758","resolutions","resolution"
"6759","polygons","polygon"
"6760","converter","converters"
"6761","forums","forum"
"6762","diagrams","diagram"
"6763","pixels","pixel"
"6764","records","record"
"6765","role","roles"
"6766","relationships","relationship"
"6767","targets","target"
"6768","controltemplates","controltemplate"
"6769","control-template","controltemplate"
"6770","environments","environment"
"6771","shortcuts","shortcut"
"6772","subviews","subview"
"6773","helpers","helper"
"6774","java.time","java-time"
"6775","contain","contains"
"6776","metatag","meta-tags"
"6777","virtualhosts","virtualhost"
"6779","virtual-hosts","virtualhost"
"6780","requires","require"
"6781","definitions","definition"
"6782","monitors","monitor"
"6783","webservices-client","webservice-client"
"6784","firebase-database","firebase-realtime-database"
"6785","rule","rules"
"6786","handles","handle"
"6787","gestures","gesture"
"6788","wraps","wrap"
"6789","itemrenderers","itemrenderer"
"6790","products","product"
"6791","convention","conventions"
"6792","datacontracts","datacontract"
"6793","heroku-cli","heroku-toolbelt"
"6794","android-n","android-7.0-nougat"
"6795","android-o","android-8.0-oreo"
"6796","signatures","signature"
"6797","privilege","privileges"
"6798","packets","packet"
"6799","alarms","alarm"
"6800","shadows","shadow"
"6801","predicates","predicate"
"6802","google-api-explorer","google-apis-explorer"
"6803","listboxitems","listboxitem"
"6804","procedures","procedure"
"6805","internal","internals"
"6806","metric","metrics"
"6807","members","member"
"6808","accounts","account"
"6810","hiddenfield","hidden-field"
"6811","hidden-fields","hidden-field"
"6812","equations","equation"
"6813","named-scopes","named-scope"
"6814","subscriptions","subscription"
"6815","areas","area"
"6817","android-sharedpreferences","sharedpreferences"
"6818","rollovers","rollover"
"6819","model-binders","modelbinders"
"6820","stubs","stub"
"6821","continuation","continuations"
"6822","perspectives","perspective"
"6823","regions","region"
"6824","custom-validators","customvalidator"
"6825","treemaps","treemap"
"6826","endpoints","endpoint"
"6827","playlists","playlist"
"6831","tree-nodes","treenode"
"6832","gateways","gateway"
"6833","agents","agent"
"6834","faults","fault"
"6835","variants","variant"
"6836","restrictions","restriction"
"6837","subreports","subreport"
"6838","curves","curve"
"6839","assertions","assertion"
"6840","mouse-listener","mouselistener"
"6841","bitsets","bitset"
"6842","figures","figure"
"6843","servercontrol","servercontrols"
"6844","demos","demo"
"6845","manuals","manual"
"6847","number-rounding","rounding"
"6848","decimal-format","decimalformat"
"6852","vsts-release-task","azure-pipelines-release-task"
"6853","vsts-local-build-agent","azure-devops-self-hosted-agent"
"6854","vsts-extension","azure-devops-extensions"
"6857","vsts-package-management","azure-artifacts"
"6858","vsts-restapi","azure-devops-rest-api"
"6859","vsts-api","azure-devops-rest-api"
"6860","vsts-build-task","azure-pipelines-build-task"
"6861","vsts-release","azure-pipelines-release-pipeline"
"6862","vsts-build","azure-pipelines"
"6863","vsts","azure-devops"
"6864","paragraphs","paragraph"
"6865","keystrokes","keystroke"
"6866","captions","caption"
"6867","drives","drive"
"6868","web-user-controls","webusercontrol"
"6869","webusercontrols","webusercontrol"
"6870","scripting-languages","scripting-language"
"6873","event-triggers","eventtrigger"
"6874","nszombies","nszombie"
"6875","digit","digits"
"6876","clean-url","clean-urls"
"6877","lights","light"
"6878","bit-masks","bitmask"
"6880","nuxt","nuxt.js"
"6881","invoices","invoice"
"6882","touch-events","touch-event"
"6883","viewhelper","view-helpers"
"6884","opcodes","opcode"
"6885","nsdatecomponent","nsdatecomponents"
"6886","google-amp","amp-html"
"6887","accelerated-mobile-page","amp-html"
"6889","method-overriding","overriding"
"6890","function-overriding","overriding"
"6891","routedcommand","routed-commands"
"6892","affiliates","affiliate"
"6893","log-files","logfile"
"6895","routedevent","routed-events"
"6896","routedevents","routed-events"
"6897","particle","particles"
"6898","drop-shadow","dropshadow"
"6899","executors","executor"
"6900","enumerators","enumerator"
"6901","segments","segment"
"6902","contracts","contract"
"6903","operations","operation"
"6904","ajax-forms","ajaxform"
"6905","favorite","favorites"
"6906","rates","rate"
"6907","proofs","proof"
"6908","measures","measure"
"6909","workflow-services","workflowservice"
"6910","network-shares","network-share"
"6911","data-members","datamember"
"6912","avatars","avatar"
"6913","object-initializer","object-initializers"
"6914","formhelper","form-helpers"
"6915","options-menu","optionmenu"
"6916","quotas","quota"
"6917","letters","letter"
"6918","mappers","mapper"
"6919","writers","writer"
"6920","update-attribute","update-attributes"
"6921","subforms","subform"
"6922","callout","callouts"
"6923","indexed-views","indexed-view"
"6924","windowsformhost","windowsformshost"
"6925","symbol-tables","symbol-table"
"6926","modalpopups","modalpopup"
"6927","modal-popup","modalpopup"
"6928","extras","extra"
"6929","buckets","bucket"
"6930","modifiers","modifier"
"6931","formsets","formset"
"6932","resource-file","resource-files"
"6933","detail","details"
"6934","aspects","aspect"
"6935","help-files","helpfile"
"6936","ivars","ivar"
"6937","voxels","voxel"
"6938","templatetag","templatetags"
"6939","remote-connections","remote-connection"
"6940","custom-event","custom-events"
"6941","er-diagram","er-diagrams"
"6942","data-layer","data-layers"
"6943","instance-method","instance-methods"
"6944","data-formats","dataformat"
"6945","class-attribute","class-attributes"
"6946","aggregators","aggregator"
"6947","phrases","phrase"
"6948","discounts","discount"
"6949","hostheader","hostheaders"
"6950","vendors","vendor"
"6951","zones","zone"
"6952","fiber","fibers"
"6953","service-pack","servicepacks"
"6954","operand","operands"
"6955","inspections","inspection"
"6956","pointcuts","pointcut"
"6957","variation","variations"
"6958","controller-actions","controller-action"
"6959","interruptions","interruption"
"6960","panes","pane"
"6961","custom-tools","customtool"
"6962","background-agent","background-agents"
"6963","formfield","form-fields"
"6964","browser-scrollbars","scrollbar"
"6965","new","new-operator"
"6966","dynamic-method","dynamicmethod"
"6967","designview","design-view"
"6968","custom-paging","custompaging"
"6969","control-panel","controlpanel"
"6970","com-object","comobject"
"6971","filestructure","file-structure"
"6972","event-validation","eventvalidation"
"6973","eventreceiver","event-receiver"
"6974","event-queue","eventqueue"
"6975","edit-control","editcontrol"
"6976","data-compression","compression"
"6977","scala-generics","generics"
"6978","flex-mojos","flexmojos"
"6979","partialviews","partial-views"
"6980","oracle-client","oracleclient"
"6981","operation-contract","operationcontract"
"6982","mvcminiprofiler","mvc-mini-profiler"
"6983","multi-targeting","multitargeting"
"6984","lostfocus","lost-focus"
"6985","lookup-field","lookupfield"
"6986","logfiles","logfile"
"6987","lastinsertid","last-insert-id"
"6988","get-method","getmethod"
"6989","formsauthentication","forms-authentication"
"6990","struts1","struts-1"
"6991","static-resource","staticresource"
"6992","state-server","stateserver"
"6993","singleinstance","single-instance"
"6994","sessionstorage","session-storage"
"6995","run-loop","runloop"
"6996","property-editor","propertyeditor"
"6997","windows-forms-host","windowsformshost"
"6998","webproject","web-project"
"6999","webcontent","web-content"
"7000","web-client","webclient"
"7002","user-location","userlocation"
"7004","trace-listener","tracelistener"
"7005","top-down","topdown"
"7006","thread-static","threadstatic"
"7007","syndicationfeed","syndication-feed"
"7008","strictmode","android-strictmode"
"7009","image-icon","imageicon"
"7011","cllocationmanager","core-location"
"7012","top-n","greatest-n-per-group"
"7013","amp-story","amp-stories"
"7014","custom-exceptions","exception"
"7018","google-calendar-api3","google-calendar-api"
"7019","pyspark-sql","apache-spark-sql"
"7021","winword","ms-word"
"7022","mirth-connect","mirth"
"7023","py.test","pytest"
"7024","multi-tier","n-tier-architecture"
"7025","three-tier","n-tier-architecture"
"7027","ecmascript-8","ecmascript-2017"
"7028","draggable","drag-and-drop"
"7029","aws-sdk-dotnet","aws-sdk-net"
"7031","wikidata-api","wikidata"
"7032","android-tabs","android-tablayout"
"7033","website","web"
"7034","sharepoint-online-rest-api","sharepoint-rest-api"
"7035","aerospike-ce","aerospike"
"7036","vanilla-js","javascript"
"7037","vanillajs","javascript"
"7038","spring-data-neo4j-5","spring-data-neo4j"
"7039","spring-data-neo4j-4","spring-data-neo4j"
"7041","py3","python-3.x"
"7045","android-9.0-p","android-9.0-pie"
"7046","springjunit4classrunner","spring-test"
"7047","python-list","list"
"7048","apex-code","apex"
"7049","gcloud-python","google-cloud-python"
"7050","mdc-components","material-components-web"
"7052","pyunit","python-unittest"
"7053","php-namespaces","php"
"7055","google-admob","admob"
"7056","webpage","html"
"7057","s3-bucket","amazon-s3"
"7058","flatassembler","fasm"
"7059","nelmio-api-doc","nelmioapidocbundle"
"7060","nelmio-cors","nelmiocorsbundle"
"7062","dayofweek","weekday"
"7063","bloom","bloom-filter"
"7064","azure-template","arm-template"
"7065","natural-language-processing","nlp"
"7066","flow-bin","flowtype"
"7067","general-purpose-registers","cpu-registers"
"7069","pp","perl-packager"
"7072","azure-kubernetes","azure-aks"
"7073","string-to-datetime","date-parsing"
"7074","hp-loadrunner","loadrunner"
"7075",".war","war"
"7076","war-files","war"
"7077","gutenberg","wordpress-gutenberg"
"7078","xgraphics","pdfsharp"
"7080","aws-lex","amazon-lex"
"7081","kotlinx.coroutines","kotlin-coroutines"
"7082","outlook-api","outlook-object-model"
"7083","listiterator","iterator"
"7084","calcite","apache-calcite"
"7085","circular","circular-dependency"
"7086","aws-elasticbeanstalk","amazon-elastic-beanstalk"
"7087","chinese","cjk"
"7088","korean","cjk"
"7089","japanese","cjk"
"7090","google-sheets-query","google-query-language"
"7091","uncompress","compression"
"7092","decompression","compression"
"7093","decompress","compression"
"7094","reentrant","reentrancy"
"7095","doctrine2","doctrine-orm"
"7096","doctrine2-postgres","doctrine-orm-postgres"
"7097","doctrine2-filters","doctrine-orm-filters"
"7098","psycopg","psycopg2"
"7099","android-fab","floating-action-button"
"7100","pandas-groupby","group-by"
"7101","xamarin.droid","xamarin.android"
"7102","cloud-sponge","cloudsponge"
"7103","downcasting","downcast"
"7104","nomenclature","terminology"
"7108","authorize.net-arb","arb"
"7109","ahk","autohotkey"
"7110","evaluation-order","operator-precedence"
"7111","order-of-evaluation","operator-precedence"
"7112","order-of-operations","operator-precedence"
"7113","jdk11","java-11"
"7115","pwsh","powershell-core"
"7117","esri-javascript-api","arcgis-js-api"
"7118","robomongo","robo3t"
"7119","aws-iam-roles","amazon-iam"
"7120","paypal-checkout","paypal"
"7121","emgu","emgucv"
"7122","ses","amazon-ses"
"7123","trading-view","tradingview-api"
"7124","tradingview","tradingview-api"
"7125","prismatic-schema","plumatic-schema"
"7126","android-sugarorm","sugarorm"
"7127","android-exoplayer","exoplayer"
"7128","wowjs","wow.js"
"7129","memory-ordering","memory-barriers"
"7130","invalidate","invalidation"
"7131","coordinated-universal-time","utc"
"7132","method-overloading","overloading"
"7133","android-fragmentmanager","fragmentmanager"
"7134","git-conflict-resolution","git-merge-conflict"
"7135","immutablejs","immutable.js"
"7136","state-machines","state-machine"
"7137","finite-state-machine","state-machine"
"7138","travis","travis-ci"
"7139","optionbutton","radio-button"
"7140","option-button","radio-button"
"7141","radiobutton","radio-button"
"7142","julia-lang","julia"
"7143","julialang","julia"
"7144","category","categories"
"7146","mcts","monte-carlo-tree-search"
"7147","appc","appcelerator"
"7148","apache-coccoon","apache-cocoon"
"7149","overcommit","memory-overcommitment"
"7150","brew","homebrew"
"7151","bpf","ebpf"
"7152","precedence","operator-precedence"
"7153","jaws","jaws-screen-reader"
"7155","kv","kivy-language"
"7156","amp","asynchronous-messaging-protocol"
"7157","can","can-bus"
"7158","rolling","rolling-computation"
"7159","appmaker","google-app-maker"
"7161","wifi-configuration","wifi"
"7162","decentralized","distributed"
"7163","casing-conventions","naming-conventions"
"7166","qss","qtstylesheets"
"7167","special-methods","magic-methods"
"7168","windows-taskbar","taskbar"
"7169","qt-style-sheets","qtstylesheets"
"7170","qt-style-sheet","qtstylesheets"
"7171","hypersql","hsqldb"
"7172","blogger-dynamic-views","blogger"
"7174","vapor3","vapor"
"7175","vapor2","vapor"
"7176","as3-api","actionscript-3"
"7177","aurelia-framework","aurelia"
"7178","twitter-finagle","finagle"
"7179","corb","marklogic-corb"
"7180","typehints","type-hinting"
"7181","zeppelin","apache-zeppelin"
"7182","google-services","google-play-services"
"7183","kotlin-anko","anko"
"7185","ocp","open-closed-principle"
"7186","dip-principle","dependency-inversion"
"7187","srp","single-responsibility-principle"
"7188","lsp","liskov-substitution-principle"
"7189","isp-principle","interface-segregation-principle"
"7190","docker-notary","notary"
"7191","google-services-json","google-play-services"
"7192","llvm-clang","clang"
"7194","envoy","envoyproxy"
"7195","docusign","docusignapi"
"7196","react-vr","react-360"
"7197","struts-1.x","struts-1"
"7198","youtube-api-v3","youtube-data-api"
"7199","youtube-data-api-v3","youtube-data-api"
"7200","youtube-v3-api","youtube-data-api"
"7201","youtube-reporting-api","youtube-analytics-api"
"7202","case-when","case"
"7203","firestore-security-rules","firebase-security"
"7204","eureka","netflix-eureka"
"7205","personal-digital-assistant","handhelddevice"
"7206","pda","pushdown-automaton"
"7207","d2","d"
"7208","vue-js","vue.js"
"7209","sql-anywhere","sqlanywhere"
"7210","charles","charles-proxy"
"7211","kevin-bacon","bacon-number"
"7212","numeric-format","number-formatting"
"7213","kismet","kismet-udk"
"7214","juno","openstack-juno"
"7215","android-architecture-livedata","android-livedata"
"7216","livedata","android-livedata"
"7217","ng-include","angularjs-ng-include"
